[2015-03-20 10:08:26--281994]current cmd handler is 0,0x9f56870
[2015-03-20 10:56:57--432997]recv server 6 keeplive,current server is 2
[2015-03-20 10:56:57--457705]recv server 8 keeplive,current server is 2
[2015-03-20 10:56:58--433195]recv server 6 keeplive,current server is 2
[2015-03-20 10:56:58--458250]recv server 8 keeplive,current server is 2
[2015-03-20 10:56:59--433893]recv server 6 keeplive,current server is 2
[2015-03-20 10:56:59--458839]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:00--434296]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:00--459166]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:01--434552]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:01--459559]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:02--435315]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:02--460085]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:03--451837]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:03--460798]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:04--436406]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:04--461401]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:05--437201]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:05--466251]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:06--453575]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:06--466464]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:07--453430]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:07--466964]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:08--490081]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:08--490598]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:09--504098]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:09--504588]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:10--504190]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:10--514928]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:11--505936]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:11--528164]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:12--529306]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:12--529692]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:13--529310]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:13--530235]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:14--530416]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:14--531391]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:15--530726]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:15--531951]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:16--531505]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:16--554037]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:17--539374]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:17--577425]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:18--540626]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:18--555539]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:19--541624]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:19--556415]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:20--542641]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:20--557549]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:21--543609]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:21--557898]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:22--544837]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:22--558546]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:23--561097]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:23--561555]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:24--546136]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:24--560755]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:25--546857]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:25--561833]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:26--547885]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:26--562699]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:27--548954]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:27--562824]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:28--550025]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:28--578168]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:29--553845]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:29--564917]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:30--553644]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:30--566460]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:31--555119]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:31--577170]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:32--555836]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:32--577528]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:33--556380]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:33--578271]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:34--557070]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:34--578720]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:35--557697]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:35--579522]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:36--558304]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:36--579659]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:37--576946]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:37--580221]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:38--558788]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:38--580753]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:39--558968]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:39--581379]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:40--559619]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:40--581546]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:41--568754]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:41--581629]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:42--560801]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:42--585606]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:43--577136]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:43--585889]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:44--577656]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:44--603414]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:45--577376]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:45--602871]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:46--602510]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:46--603255]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:47--644288]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:47--644917]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:48--638110]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:48--651570]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:49--638797]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:49--652566]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:50--639213]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:50--652619]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:51--656061]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:51--656546]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:52--640576]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:52--653032]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:53--641247]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:53--653532]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:54--677185]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:54--677590]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:55--702051]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:55--702450]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:56--703547]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:56--713285]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:57--721122]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:57--721510]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:58--704345]recv server 6 keeplive,current server is 2
[2015-03-20 10:57:58--714477]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:59--704371]recv server 8 keeplive,current server is 2
[2015-03-20 10:57:59--704855]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:00--704972]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:00--705087]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:01--727659]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:01--728149]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:02--728306]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:02--728638]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:03--752176]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:03--752442]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:04--753338]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:04--776409]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:05--782376]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:05--782717]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:06--783246]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:06--818216]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:07--802274]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:07--802952]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:08--802415]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:08--802979]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:09--803716]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:09--804309]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:10--804300]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:10--847501]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:11--804995]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:11--826173]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:12--805287]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:12--805876]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:13--806489]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:13--806974]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:14--840898]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:14--841408]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:15--808320]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:15--826763]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:16--809628]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:16--826705]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:17--809564]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:17--809942]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:18--810272]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:18--826345]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:19--813383]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:19--813808]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:20--826562]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:20--826971]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:21--827945]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:21--851807]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:22--827791]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:22--828180]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:23--845908]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:23--856700]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:24--851914]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:24--852252]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:25--852025]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:25--852604]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:26--852998]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:26--876608]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:27--852825]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:27--854397]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:28--859912]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:28--860327]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:29--861105]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:29--896394]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:30--861744]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:30--884518]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:31--878082]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:31--896704]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:32--878750]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:32--901585]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:33--898724]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:33--901734]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:34--900996]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:34--902065]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:35--909284]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:35--910914]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:36--925997]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:36--927725]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:37--927127]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:37--929174]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:38--926771]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:38--929759]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:39--926948]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:39--930412]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:40--927664]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:40--930465]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:41--928169]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:41--931149]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:42--951414]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:42--952596]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:43--951951]recv server 6 keeplive,current server is 2
[2015-03-20 10:58:43--952398]recv server 8 keeplive,current server is 2
[2015-03-20 10:58:44--952393]recv server 6 keeplive,current server is 2
